AIN0,AIN1,AIN2,AIN3
338,275,274,273
338,275,274,273
338,274,274,273
338,275,274,274
338,275,274,273
338,274,274,273
339,275,274,274
339,275,274,273
339,274,274,273
339,275,274,273
339,275,274,273
339,274,274,273
339,275,274,274
339,274,274,273
339,274,274,273
339,275,274,274
339,274,274,273
339,275,274,273
339,275,274,274
339,274,274,273
339,275,274,273
339,275,274,273
339,274,274,273
339,275,274,273
339,275,274,273
339,274,274,273
339,275,274,274
339,275,274,273
339,275,274,273
339,275,274,273
339,275,274,273
340,275,274,273
340,275,274,273
340,275,274,273
340,275,274,274
340,275,274,273
340,274,274,273
340,275,274,273
340,275,274,273
341,274,274,273
341,274,274,273
341,274,274,273
340,275,274,273
340,274,274,273
340,275,274,273
340,275,274,274
341,274,273,273
340,275,274,273
340,275,274,274
340,274,274,273
340,275,274,274
340,275,274,273
340,274,274,273
340,275,274,274
340,275,274,274
340,275,274,274
340,274,274,273
340,274,274,273
340,275,274,274
340,274,274,273
340,275,274,273
340,275,274,274
340,274,274,273
340,275,274,274
340,275,273,273
340,275,274,273
340,275,274,274
340,274,274,273
340,275,274,274
340,275,274,273
340,275,274,273
340,275,274,274
340,274,274,273
340,275,274,274
340,275,274,273
340,275,274,273
340,274,274,273
340,275,274,274
340,274,274,273
340,274,274,273
340,275,274,273
340,274,274,273
340,275,274,273
340,275,274,274
340,275,274,273
340,275,274,273
340,275,274,273
340,274,274,273
340,275,274,274
341,275,274,273
341,274,274,273
341,275,274,273
341,274,274,273
341,275,274,273
341,275,274,273
341,274,274,273
341,274,274,273
341,275,274,273
341,275,274,273
340,275,274,273
340,274,274,273
340,275,274,273
340,275,274,273
340,274,274,273
340,274,274,273
340,275,274,273
340,275,274,273
341,274,274,273
341,275,274,273
341,274,274,273
340,274,274,273
340,275,274,273
340,274,274,273
341,274,274,273
341,275,274,273
341,274,274,273
341,274,274,273
341,275,274,273
341,274,274,273
341,275,274,273
341,275,274,273
341,275,274,273
341,274,274,273
341,275,274,274
341,274,274,273
341,274,274,273
341,275,274,274
341,275,274,273
341,274,274,273
340,275,274,273
341,275,274,273
340,274,274,273
340,275,274,274
340,274,274,273
340,274,274,273
340,275,274,273
340,274,274,273
340,274,274,273
340,275,274,273
340,274,274,273
340,275,274,274
340,275,274,273
340,274,274,273
340,275,274,273
340,274,274,273
340,274,274,273
340,275,274,274
340,275,274,273
340,274,274,273
340,275,274,273
340,275,274,273
339,274,274,273
339,275,274,273
339,274,274,273
339,274,274,273
339,275,274,273
339,274,274,273
339,274,274,273
339,275,274,274
339,274,274,273
339,274,274,273
340,275,274,274
340,275,274,273
340,275,274,274
340,275,274,274
340,275,274,273
340,275,274,273
340,275,274,274
340,274,274,273
340,275,274,273
340,275,274,273
340,275,274,273
340,275,274,274
340,275,274,273
340,275,274,274
340,275,274,274
340,275,274,273
340,275,274,274
340,274,274,273
341,275,274,273
341,275,274,273
341,275,274,273
341,275,274,273
341,275,274,274
341,274,274,273
341,275,274,273
341,275,274,273
341,274,274,273
341,275,274,274
341,275,274,273
341,274,274,273
341,275,274,274
341,275,274,273
341,275,274,274
341,275,274,274
341,274,274,273
341,275,274,274
341,275,274,274
341,275,274,273
341,275,274,274
341,275,274,273
341,275,274,273
341,275,274,274
341,275,274,273
341,275,274,273
341,274,274,273
341,275,274,274
341,275,274,273
341,274,274,273
341,275,274,274
341,275,274,273
341,275,274,273
341,275,274,274
341,275,274,273
341,274,274,273
341,275,274,274
341,275,274,273
341,274,274,273
341,275,274,273
341,275,274,273
341,275,274,273
341,275,274,274
341,275,274,274
341,274,274,273
341,275,274,274
341,275,274,274
341,274,274,273
341,275,274,273
341,275,274,274
341,275,274,274
341,275,274,273
341,275,274,273
341,275,274,274
341,275,274,274
341,274,274,273
341,275,274,273
341,275,274,274
341,275,274,273
341,275,274,274
341,275,274,274
341,275,274,273
341,275,274,273
341,275,274,274
341,274,274,273
341,275,274,274
341,275,274,274
341,274,274,273
341,275,275,274
341,275,274,273
341,275,274,273
341,275,274,274
341,275,274,274
341,274,274,274
341,274,274,273
341,275,274,273
341,275,274,274
341,275,274,273
341,275,274,273
341,275,274,273
341,275,274,273
341,275,274,274
341,275,274,273
341,275,274,273
341,275,274,274
341,275,274,273
341,275,274,273
341,275,274,274
341,275,274,273
341,275,274,274
341,275,274,273
341,275,274,273
341,275,274,274
341,275,274,274
341,275,274,273
341,274,274,273
341,275,274,274
341,274,274,273
341,275,274,273
341,275,274,273
341,274,274,273
341,275,274,274
341,275,274,273
341,275,274,273
341,275,274,273
341,275,274,273
342,275,274,274
342,275,274,273
342,275,274,273
342,275,274,274
342,275,274,273
342,275,274,273
342,275,274,274
342,275,274,273
342,275,274,274
342,275,274,274
342,275,274,274
342,275,274,274
342,275,274,273
342,275,274,274
342,275,274,274
342,275,274,273
342,275,274,273
342,275,274,273
342,275,274,273
342,274,274,273
342,275,274,274
342,274,274,273
342,275,274,274
342,275,274,273
342,275,274,274
342,275,275,274
342,275,274,273
342,275,274,273
342,275,274,274
342,275,274,273
342,275,274,274
342,275,274,274
342,274,274,274
342,275,274,274
342,275,274,273
342,275,274,273
342,275,274,274
342,275,274,273
341,275,274,274
341,275,274,274
341,274,274,273
341,275,274,274
341,275,274,273
341,274,274,273
341,275,274,274
341,275,274,273
341,275,274,273
342,275,274,274
341,275,274,273
342,275,274,273
341,275,274,274
342,275,274,273
342,275,274,273
342,275,274,274
342,275,274,273
342,275,274,274
342,275,274,274
342,275,274,273
342,275,275,274
342,275,274,273
342,274,274,273
342,275,274,274
342,274,274,273
342,275,274,273
342,275,274,274
342,274,274,274
342,275,274,273
342,274,274,273
342,275,274,274
342,275,274,273
342,275,274,273
342,275,274,274
342,274,274,273
342,275,274,273
342,275,274,273
342,275,274,273
342,275,274,273
342,275,274,274
342,275,274,274
342,275,274,273
342,275,274,274
342,275,274,273
342,274,274,274
342,275,274,274
342,275,274,273
342,275,274,273
342,275,274,274
342,275,274,273
342,275,275,273
342,275,274,273
342,275,274,273
342,275,274,274
342,274,274,273
342,275,274,273
342,275,274,274
342,275,274,273
342,275,275,274
342,275,274,273
342,275,274,273
342,275,274,274
342,274,274,273
342,275,274,274
342,275,274,273
342,274,274,273
342,275,274,273
342,275,274,273
342,275,274,273
342,275,274,273
342,275,274,273
342,275,274,274
342,275,274,273
342,275,274,274
342,275,274,274
342,275,274,274
342,274,274,273
342,275,274,273
342,275,274,273
342,274,274,273
342,275,274,274
342,274,274,273
342,275,274,273
342,275,274,273
342,274,274,273
342,275,274,274
342,275,274,273
342,275,274,273
342,275,274,274
342,274,274,273
342,275,274,274
342,275,274,273
342,275,274,273
342,275,274,274
342,274,274,273
342,275,274,274
342,275,274,273
342,275,274,273
342,275,274,274
342,274,274,273
342,275,274,274
342,275,274,273
342,274,274,273
342,275,274,274
342,274,274,273
342,275,274,273
342,275,274,273
342,274,274,273
342,275,274,274
341,275,274,274
341,274,274,273
341,275,274,274
341,275,274,273
341,274,274,273
341,275,274,274
341,275,274,273
341,275,274,274
341,275,274,274
341,275,274,273
341,275,274,273
341,275,274,273
341,274,274,273
341,275,274,274
341,275,274,273
341,275,274,273
342,275,274,274
342,274,274,273
342,275,274,274
342,275,274,274
342,274,274,273
342,275,274,274
342,275,274,274
342,274,274,273
342,275,274,274
342,275,274,273
342,275,274,273
342,275,274,274
342,274,274,273
342,275,275,273
342,275,274,273
342,275,274,273
342,275,274,274
342,274,274,273
342,275,274,273
342,275,274,273
342,274,274,273
342,275,274,274
342,275,274,273
342,275,274,273
342,274,274,273
342,275,274,274
342,275,274,273
342,275,274,273
342,275,274,273
342,275,274,273
342,275,274,273
342,275,274,273
343,275,274,273
343,275,274,274
343,275,274,273
343,275,274,273
343,275,274,273
343,274,274,273
343,275,274,273
343,274,274,273
343,275,274,274
343,274,274,273
343,275,274,273
343,275,274,274
343,274,274,273
343,275,274,274
343,275,274,273
342,275,274,274
342,274,274,273
342,275,274,273
342,275,274,273
342,274,274,273
342,275,274,273
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,274,274,273
343,275,274,273
343,274,274,273
343,275,274,274
343,275,274,273
343,274,274,273
343,275,274,274
343,274,274,273
343,275,274,273
343,275,274,273
343,274,274,273
343,275,274,274
343,274,274,273
343,275,274,273
343,275,274,273
343,274,274,273
343,275,274,274
343,274,274,273
343,275,274,273
343,274,274,273
343,274,274,273
343,274,274,273
343,275,274,274
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,274,274,273
343,275,274,273
342,275,274,273
342,275,274,274
342,274,274,273
342,275,274,273
342,275,274,273
342,275,274,273
343,275,274,274
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,274,274,273
343,274,274,273
343,275,274,273
343,275,274,274
343,275,274,273
343,274,274,273
343,275,274,273
343,275,274,274
343,274,274,273
343,274,274,273
343,275,274,273
343,275,275,274
343,275,274,274
343,275,274,273
343,275,274,273
343,275,275,273
343,275,274,274
343,275,274,274
343,274,274,273
343,275,274,273
343,275,274,274
343,274,274,274
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,274,274,274
343,274,274,273
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,274,274,273
343,275,274,273
343,275,274,274
343,275,274,274
343,274,274,273
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,274,274,273
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,275,274,273
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,275,274,274
343,274,274,273
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,274,274,274
343,275,274,273
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,275,274,274
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,275,274,274
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,274,274,273
343,275,274,273
343,275,274,273
342,275,274,273
342,275,274,274
342,275,274,273
342,274,274,273
342,275,274,273
342,275,274,273
342,275,274,273
342,275,274,274
342,275,274,274
342,274,274,273
342,274,274,273
342,275,274,273
342,275,274,273
342,275,274,273
342,275,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,274,274,273
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,274,274,274
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,275,274,274
343,274,274,273
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,275,274,274
343,275,274,273
343,274,274,273
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,275,274,274
343,275,274,273
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,274,274,273
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,275,274,274
343,275,274,273
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,275,274,273
343,274,274,273
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,274,274,273
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,274,274,274
343,274,274,273
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,275,274,274
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,274,274,274
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,274,274,273
343,275,274,273
343,275,274,273
343,275,275,273
343,275,274,274
343,275,274,274
343,274,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,274,274,273
343,274,274,273
343,275,274,273
343,275,274,273
344,275,274,273
344,274,274,273
344,274,274,273
344,275,274,273
344,275,274,273
344,275,274,274
344,274,274,273
344,275,274,274
344,275,274,274
344,275,274,273
344,274,274,273
344,275,274,273
344,275,274,274
344,275,274,273
344,275,274,274
344,274,274,273
344,274,274,274
344,275,274,273
344,275,274,273
344,275,274,274
344,275,274,274
344,274,274,273
344,275,274,273
344,275,274,273
344,275,274,273
344,275,274,274
344,275,274,274
344,275,274,273
344,275,274,273
344,275,274,274
344,274,274,273
344,274,274,273
344,275,274,273
344,275,274,274
344,275,274,274
344,275,274,273
344,274,274,273
344,275,274,273
344,275,274,273
344,275,274,274
344,274,274,273
344,274,274,273
344,275,274,273
344,275,274,273
344,275,274,273
344,275,274,273
344,274,274,273
344,275,274,273
344,275,274,273
344,275,274,273
344,275,274,274
344,275,274,273
344,275,274,274
344,275,274,273
344,275,274,273
344,275,274,273
344,275,274,273
344,275,274,273
344,275,274,274
344,275,274,273
344,275,274,273
344,275,274,273
344,275,274,273
344,275,274,273
344,275,274,273
343,275,274,274
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,274
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,273
343,275,274,274
344,275,274,273
344,274,274,273
344,275,274,274
344,274,274,273
344,275,274,273
344,275,274,274
344,275,274,273
344,275,274,273
344,275,274,273
344,275,274,274
344,275,274,273
344,274,274,274
344,274,274,273
344,275,274,274
344,275,274,274
344,275,274,273
344,275,274,273
344,275,274,274
344,274,274,273
344,275,274,273
344,275,274,274
344,275,274,273
344,275,274,273
344,275,274,274
344,275,274,273
344,275,274,273
344,275,274,273
344,275,274,273
344,275,274,273
344,275,274,274
344,275,274,273
344,274,274,273
344,275,274,273
344,275,274,274
344,275,274,273
344,275,274,273
344,275,274,274
344,274,274,273
344,275,274,273
344,275,274,274
344,275,274,273
344,275,274,273
344,275,274,274
344,275,274,273
344,274,274,273
344,275,274,273
344,275,274,274
344,274,274,273
344,275,274,274
345,275,274,273
345,274,274,273
345,275,274,273
345,275,274,273
345,275,274,273
345,275,274,274
345,275,274,273
345,274,274,273
345,275,274,274
345,275,274,273
345,274,274,273
345,275,274,274
345,275,274,273
345,275,274,273
345,275,274,274
345,275,274,273
345,275,274,273
345,275,274,274
345,274,274,273
345,274,274,273
345,275,274,273
345,274,274,273
345,274,274,273
345,275,274,274
345,275,274,273
345,275,274,273
345,275,274,274
345,275,274,273
345,275,274,273
345,275,274,274
345,274,274,273
345,275,274,273
345,275,274,274
345,274,274,273
345,275,274,273
345,275,274,274
345,274,274,273
345,275,274,273
345,275,274,273
345,275,274,273
345,275,274,273
345,275,274,274
344,274,274,273
344,275,274,273
344,275,274,273
344,275,274,273
344,275,274,274
344,275,274,273
344,275,274,273
344,275,274,274
344,275,274,273
344,274,274,273
344,275,274,274
344,274,274,273
344,275,274,273
344,275,274,274
344,275,274,273
344,275,274,273
344,275,274,274
344,274,274,273
344,274,274,273
344,275,274,273
344,275,274,274
345,274,274,273
345,275,274,273
345,274,274,273
345,275,274,274
345,274,274,273
345,275,274,273
345,275,274,274
345,275,274,273
345,275,274,273
345,275,274,274
345,275,274,273
345,275,274,273
345,275,274,273
345,275,274,273
345,275,274,274
345,275,274,273
345,275,274,273
345,275,274,274
345,275,274,274
345,275,274,273
345,275,274,273
345,275,274,273
345,274,274,273
345,275,274,274
345,274,274,273
345,275,274,273
346,275,274,274
346,274,274,273
346,275,274,273
345,275,274,273
345,274,274,273
345,275,274,274
345,275,274,273
345,275,274,274
345,275,274,274
345,274,274,273
345,275,274,274
345,275,274,273
345,275,274,273
345,275,274,274
345,274,274,273
345,275,274,273
345,275,274,273
345,274,274,273
345,275,274,274
345,275,274,273
345,275,274,273
345,275,274,274
345,275,274,273
345,274,274,273
345,275,274,273
345,274,274,273
345,274,274,273
345,275,274,273
345,275,274,273
345,275,274,273
345,275,274,274
345,274,274,273
345,274,274,273
345,275,274,274
345,274,274,273
345,275,274,273
345,275,274,273
345,275,274,273
345,275,274,273
345,275,274,273
345,275,274,273
345,275,274,273
345,275,274,273
345,275,274,273
345,275,274,274
345,275,274,273
345,274,274,273
345,275,274,273
345,275,274,273
346,275,274,274
346,274,274,273
346,274,274,273
346,275,274,273
346,275,274,273
346,275,274,274
346,275,274,274
346,274,274,274
346,275,274,273
346,275,274,273
346,275,274,274
346,275,274,274
346,275,274,273
346,275,274,273
346,275,274,273
346,275,274,274
346,275,274,273
346,274,274,273
346,275,274,274
346,275,274,274
346,274,274,273
346,275,274,273
346,275,274,274
346,275,274,273
345,275,274,274
345,275,274,274
345,275,274,273
345,275,274,274
345,274,274,273
345,275,275,274
345,275,274,273
345,275,274,274
345,275,274,274
345,274,274,273
345,275,275,274
345,275,274,273
345,275,274,273
345,275,274,274
345,274,274,273
345,275,274,274
345,275,274,273
345,275,274,273
345,275,274,274
345,275,274,273
345,275,275,274
345,275,274,273
345,275,274,273
345,275,274,274
345,275,274,273
345,275,275,274
345,275,274,273
345,275,274,274
345,275,274,274
345,274,274,273
345,275,274,274
346,275,274,273
346,275,274,273
346,275,274,274
